# File generated by CMD 3.7 (http://stev.oapd.inaf.it/cmd) on Thu Feb  1 19:53:55 UTC 2024
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods are from Trabucchi et al. (2021)
# Photometric system: DECAM (ABmags)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  umag    gmag    rmag    imag    zmag    Ymag
0.00024632 -1.80000 10.07918 0.0900000036 1.0816895926    0.090 -3.197  3.4849  5.480    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.85e-17      0.00 7.483e-01 2.514e-01 4.823e-05 1.301e-05 1.180e-04 -1.000 2.681e-04 12.762 17.860 15.946 14.013 12.542 12.069 11.969
0.00024632 -1.80000 10.07918 0.0963150933 1.1395663999    0.096 -2.964  3.5190  5.414    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -8.65e-17      0.00 7.467e-01 2.530e-01 4.823e-05 1.301e-05 1.180e-04 -1.000 2.682e-04 12.180 17.041 14.768 12.989 11.954 11.573 11.468
0.00024632 -1.80000 10.07918 0.1000000015 1.1711064122    0.100 -2.835  3.5378  5.377    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.19e-16      0.00 7.458e-01 2.540e-01 4.823e-05 1.301e-05 1.180e-04 -1.000 2.681e-04 11.858 16.445 14.144 12.471 11.629 11.288 11.184
0.00024632 -1.80000 10.07918 0.1199999973 1.3193154249    0.120 -2.543  3.5687  5.286    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.37e-16      0.00 7.427e-01 2.571e-01 4.823e-05 1.301e-05 1.180e-04 -1.000 2.683e-04 11.126 15.095 12.956 11.483 10.890 10.606 10.510
0.00024632 -1.80000 10.07918 0.1400000006 1.4384526719    0.140 -2.359  3.5835  5.229    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.57e-16      0.00 7.405e-01 2.592e-01 4.823e-05 1.301e-05 1.180e-04 -1.000 2.683e-04 10.667 14.314 12.301 10.942 10.426 10.165 10.075
0.00024632 -1.80000 10.07918 0.1599999964 1.5372931554    0.160 -2.215  3.5932  5.182    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.91e-16      0.00 7.391e-01 2.606e-01 4.823e-05 1.301e-05 1.180e-04 -1.000 2.682e-04 10.307 13.741 11.822 10.540 10.063 9.817 9.732
0.00024632 -1.80000 10.07918 0.2000000179 1.6938791367    0.200 -1.994  3.6056  5.107    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -7.96e-16      0.00 7.382e-01 2.615e-01 4.823e-05 1.301e-05 1.180e-04 -1.000 2.682e-04 9.755 12.937 11.127 9.942 9.506 9.279 9.199
0.00024632 -1.80000 10.07918 0.2500000000 1.8403257998    0.250 -1.792  3.6166  5.047    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -9.84e-16      0.00 7.384e-01 2.613e-01 4.822e-05 1.301e-05 1.180e-04 -1.000 2.681e-04 9.251 12.225 10.505 9.401 8.996 8.785 8.712
0.00024632 -1.80000 10.07918 0.3000000417 1.9529140366    0.300 -1.638  3.6256  5.007    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.66e-15      0.00 7.385e-01 2.612e-01 4.821e-05 1.301e-05 1.180e-04 -1.000 2.682e-04 8.864 11.678 10.027 8.986 8.605 8.408 8.339
0.00024632 -1.80000 10.07918 0.3499999940 2.0434174644    0.350 -1.511  3.6337  4.980    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -2.12e-15      0.00 7.383e-01 2.614e-01 4.819e-05 1.301e-05 1.180e-04 -1.000 2.682e-04 8.548 11.225 9.632 8.645 8.285 8.100 8.036
