# File generated by CMD 3.7 (http://stev.oapd.inaf.it/cmd) on Thu Feb  1 19:54:59 UTC 2024
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods are from Trabucchi et al. (2021)
# Photometric system: DECAM (ABmags)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  umag    gmag    rmag    imag    zmag    Ymag
0.00061788 -1.40000 10.07918 0.3499999940 2.0434174644    0.350 -1.598  3.6068  4.960    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.78e-15      0.00 7.419e-01 2.575e-01 1.173e-04 3.167e-05 2.872e-04 -1.000 6.527e-04 8.765 11.992 10.158 8.963 8.523 8.295 8.216
0.00061788 -1.40000 10.07918 0.3999999762 2.1185023988    0.400 -1.453  3.6181  4.917    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.44e-15      0.00 7.499e-01 2.495e-01 1.174e-04 3.167e-05 2.872e-04 -1.000 6.528e-04 8.401 11.443 9.677 8.558 8.152 7.942 7.868
0.00061788 -1.40000 10.07918 0.4499999881 2.1822809009    0.450 -1.277  3.6366  4.866    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.66e-15      0.00 7.499e-01 2.494e-01 1.174e-04 3.167e-05 2.872e-04 -1.000 6.527e-04 7.962 10.717 9.055 8.059 7.706 7.524 7.460
0.00061788 -1.40000 10.07918 0.5000000000 2.2374541529    0.500 -1.078  3.6636  4.821    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.78e-15      0.00 7.499e-01 2.494e-01 1.174e-04 3.167e-05 2.872e-04 -1.000 6.527e-04 7.464 9.805 8.314 7.485 7.203 7.060 7.009
0.00061788 -1.40000 10.07918 0.5500000715 2.2836583126    0.550 -0.860  3.6905  4.752    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -9.83e-15      0.00 7.844e-01 2.151e-01 1.023e-04 2.761e-05 2.506e-04 -1.000 5.335e-04 6.920 8.817 7.564 6.886 6.660 6.555 6.519
0.00061788 -1.40000 10.07918 0.6000000238 2.3211213258    0.600 -0.651  3.7187  4.693    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -1.63e-14      0.00 7.947e-01 2.048e-01 9.810e-05 2.650e-05 2.406e-04 -1.000 5.378e-04 6.397 7.895 6.888 6.332 6.154 6.083 6.062
0.00061788 -1.40000 10.07918 0.6117136478 2.3288859655    0.611 -0.600  3.7260  4.680    1  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -1.84e-14      0.00 7.975e-01 2.020e-01 9.696e-05 2.619e-05 2.379e-04 -1.000 5.453e-04 6.270 7.678 6.729 6.201 6.035 5.972 5.955
0.00061788 -1.40000 10.07918 0.6233879924 2.3362916310    0.623 -0.549  3.7333  4.667    1  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -2.06e-14      0.00 8.003e-01 1.992e-01 9.580e-05 2.588e-05 2.351e-04 -1.000 5.494e-04 6.142 7.468 6.572 6.072 5.917 5.861 5.848
0.00061788 -1.40000 10.07918 0.6346924901 2.3431649256    0.634 -0.499  3.7402  4.652    1  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -1.45e-14      0.00 8.032e-01 1.963e-01 9.463e-05 2.557e-05 2.322e-04 -1.000 5.222e-04 6.018 7.270 6.422 5.947 5.802 5.754 5.743
0.00061788 -1.40000 10.07918 0.6452073455 2.3493101017    0.645 -0.453  3.7465  4.638    1  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1  -8.6e-16      0.00 8.060e-01 1.935e-01 9.348e-05 2.527e-05 2.295e-04 -1.000 5.222e-04 5.901 7.092 6.285 5.832 5.697 5.656 5.648
0.00061788 -1.40000 10.07918 0.6499999762 2.3520353107    0.650 -0.431  3.7494  4.631    1  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -2.79e-14      0.00 8.073e-01 1.922e-01 9.295e-05 2.513e-05 2.282e-04 -1.000 5.222e-04 5.848 7.010 6.221 5.780 5.649 5.611 5.604
0.00061788 -1.40000 10.07918 0.6611981392 2.3582261345    0.661 -0.381  3.7555  4.613    1  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -3.17e-14      0.00 8.111e-01 1.884e-01 9.143e-05 2.473e-05 2.247e-04 -1.000 5.222e-04 5.722 6.828 6.076 5.658 5.537 5.505 5.501
0.00061788 -1.40000 10.07918 0.6733023524 2.3646522329    0.673 -0.325  3.7619  4.591    1  0.000  0.542     0.00     0.00     0.00     0.00     0.00 -1 -3.66e-14      0.00 8.154e-01 1.841e-01 8.970e-05 2.426e-05 2.205e-04 -1.000 5.197e-04 5.583 6.632 5.918 5.524 5.414 5.389 5.387
0.00061788 -1.40000 10.07918 0.6844217181 2.3703257071    0.684 -0.273  3.7676  4.569    1  0.000  0.542     0.00     0.00     0.00     0.00     0.00 -1 -3.11e-14      0.00 8.197e-01 1.798e-01 8.802e-05 2.382e-05 2.165e-04 -1.000 5.018e-04 5.453 6.456 5.773 5.400 5.298 5.278 5.279
0.00061788 -1.40000 10.07918 0.6950234175 2.3755410930    0.695 -0.222  3.7729  4.546    1  0.000  0.542     0.00     0.00     0.00     0.00     0.00 -1 -1.57e-14      0.00 8.240e-01 1.756e-01 8.632e-05 2.337e-05 2.125e-04 -1.000 4.515e-04 5.326 6.289 5.632 5.278 5.184 5.170 5.173
0.00061788 -1.40000 10.07918 0.6999999881 2.3779266974    0.700 -0.198  3.7753  4.534    1  0.000  0.541     0.00     0.00     0.00     0.00     0.00 -1 -5.13e-14      0.00 8.261e-01 1.735e-01 8.550e-05 2.315e-05 2.105e-04 -1.000 4.392e-04 5.264 6.210 5.564 5.220 5.130 5.118 5.122
0.00061788 -1.40000 10.07918 0.7032481432 2.3794628315    0.703 -0.182  3.7769  4.526    1  0.000  0.541     0.00     0.00     0.00     0.00     0.00 -1 -5.36e-14      0.00 8.278e-01 1.718e-01 8.475e-05 2.296e-05 2.089e-04 -1.000 4.330e-04 5.224 6.158 5.520 5.181 5.094 5.083 5.088
0.00061788 -1.40000 10.07918 0.7140653133 2.3844628635    0.714 -0.126  3.7819  4.497    1  0.000  0.539     0.00     0.00     0.00     0.00     0.00 -1 -6.26e-14      0.00 8.336e-01 1.660e-01 8.222e-05 2.235e-05 2.035e-04 -1.000 4.222e-04 5.084 5.985 5.368 5.047 4.968 4.962 4.968
0.00061788 -1.40000 10.07918 0.7242974639 2.3890347562    0.724 -0.070  3.7864  4.465    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -7.33e-14      0.00 8.392e-01 1.604e-01 7.982e-05 2.177e-05 1.983e-04 -1.000 4.221e-04 4.945 5.819 5.217 4.913 4.841 4.839 4.847
0.00061788 -1.40000 10.07918 0.7332327366 2.3929073931    0.733 -0.018  3.7902  4.434    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -8.48e-14      0.00 8.440e-01 1.556e-01 7.775e-05 2.126e-05 1.938e-04 -1.000 4.450e-04 4.816 5.668 5.080 4.789 4.723 4.725 4.735
0.00061788 -1.40000 10.07918 0.7416632771 2.3964630583    0.741  0.033  3.7937  4.402    1  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1 -2.96e-14      0.00 8.484e-01 1.511e-01 7.583e-05 2.079e-05 1.896e-04 -1.000 4.334e-04 4.688 5.522 4.943 4.666 4.605 4.610 4.621
0.00061788 -1.40000 10.07918 0.7495524883 2.3997072353    0.749  0.083  3.7967  4.368    1  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1 -8.17e-14      0.00 8.525e-01 1.471e-01 7.410e-05 2.036e-05 1.859e-04 -1.000 4.222e-04 4.561 5.379 4.808 4.542 4.486 4.495 4.506
0.00061788 -1.40000 10.07918 0.7500000000 2.3998889087    0.749  0.086  3.7969  4.366    1  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1 -1.15e-13      0.00 8.527e-01 1.469e-01 7.400e-05 2.034e-05 1.857e-04 -1.000 4.222e-04 4.554 5.370 4.800 4.534 4.479 4.488 4.499
0.00061788 -1.40000 10.07918 0.7571174502 2.4027451643    0.756  0.135  3.7995  4.332    1  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1 -1.34e-13      0.00 8.550e-01 1.446e-01 7.326e-05 2.014e-05 1.839e-04 -1.000 4.222e-04 4.432 5.234 4.671 4.415 4.364 4.375 4.387
0.00061788 -1.40000 10.07918 0.7649898529 2.4058333015    0.764  0.193  3.8021  4.289    1  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1  -1.6e-13      0.00 8.572e-01 1.424e-01 7.258e-05 1.996e-05 1.824e-04 -1.000 4.169e-04 4.287 5.077 4.519 4.273 4.226 4.239 4.252
0.00061788 -1.40000 10.07918 0.7720265388 2.4085323945    0.771  0.249  3.8040  4.245    1  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1  -1.9e-13      0.00 8.588e-01 1.408e-01 7.215e-05 1.986e-05 1.815e-04 -1.000 4.277e-04 4.148 4.929 4.374 4.135 4.092 4.107 4.121
0.00061788 -1.40000 10.07918 0.7781933546 2.4108517311    0.777  0.301  3.8052  4.200    1  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -2.25e-13      0.00 8.585e-01 1.410e-01 7.240e-05 1.993e-05 1.822e-04 -1.000 4.469e-04 4.017 4.792 4.238 4.005 3.963 3.980 3.994
0.00061788 -1.40000 10.07918 0.7800629735 2.4115465684    0.779  0.318  3.8054  4.185    1  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -2.38e-13      0.00 8.584e-01 1.411e-01 7.250e-05 1.996e-05 1.825e-04 -1.000 4.526e-04 3.976 4.749 4.196 3.963 3.922 3.939 3.953
0.00061788 -1.40000 10.07918 0.7815898061 2.4121111755    0.781  0.333  3.8053  4.171    1  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1  -2.5e-13      0.00 8.583e-01 1.413e-01 7.259e-05 1.998e-05 1.827e-04 -1.000 4.556e-04 3.939 4.712 4.158 3.926 3.885 3.902 3.915
0.00061788 -1.40000 10.07918 0.7875105143 2.4142768020    0.786  0.393  3.8040  4.108    1  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -1.69e-13      0.00 8.578e-01 1.418e-01 7.294e-05 2.008e-05 1.836e-04 -1.000 4.688e-04 3.787 4.564 4.007 3.772 3.730 3.745 3.758
0.00061788 -1.40000 10.07918 0.7919968963 2.4158930186    0.791  0.446  3.8010  4.046    1  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -7.64e-14      0.00 8.574e-01 1.421e-01 7.321e-05 2.016e-05 1.843e-04 -1.000 4.799e-04 3.655 4.443 3.880 3.637 3.590 3.603 3.615
0.00061788 -1.40000 10.07918 0.7927604318 2.4161659878    0.791  0.456  3.8003  4.034    1  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -6.87e-14      0.00 8.573e-01 1.422e-01 7.326e-05 2.017e-05 1.845e-04 -1.000 4.819e-04 3.631 4.421 3.857 3.612 3.564 3.576 3.588
0.00061788 -1.40000 10.07918 0.7941617370 2.4166653940    0.793  0.476  3.7982  4.006    2  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -1.03e-13      0.00 8.571e-01 1.424e-01 7.339e-05 2.021e-05 1.848e-04 -1.000 4.822e-04 3.581 4.381 3.812 3.560 3.509 3.519 3.531
0.00061788 -1.40000 10.07918 0.7969242930 2.4176440184    0.795  0.519  3.7921  3.940    2  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -2.36e-13      0.00 8.568e-01 1.427e-01 7.362e-05 2.027e-05 1.854e-04 -1.000 4.864e-04 3.474 4.301 3.718 3.447 3.387 3.391 3.400
0.00061788 -1.40000 10.07918 0.7989386916 2.4183527065    0.797  0.555  3.7846  3.875    2  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -4.48e-13      0.00 8.549e-01 1.446e-01 7.487e-05 2.062e-05 1.885e-04 -1.000 4.619e-04 3.383 4.248 3.645 3.349 3.278 3.275 3.281
0.00061788 -1.40000 10.07918 0.7999999523 2.4187244196    0.798  0.576  3.7790  3.832    2  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -6.37e-13      0.00 8.423e-01 1.572e-01 8.072e-05 2.220e-05 2.029e-04 -1.000 4.787e-04 3.330 4.225 3.606 3.291 3.211 3.203 3.207
0.00061788 -1.40000 10.07918 0.8003964424 2.4188630019    0.799  0.584  3.7769  3.816    2  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -6.61e-13      0.00 8.376e-01 1.619e-01 8.293e-05 2.281e-05 2.083e-04 -1.000 4.847e-04 3.310 4.218 3.591 3.270 3.187 3.176 3.179
0.00061788 -1.40000 10.07918 0.8017660379 2.4193404942    0.800  0.614  3.7675  3.750    2  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1 -7.64e-13      0.00 8.089e-01 1.905e-01 9.402e-05 2.579e-05 2.351e-04 -1.000 5.400e-04 3.236 4.204 3.543 3.190 3.092 3.072 3.072
0.00061788 -1.40000 10.07918 0.8027408123 2.4196791959    0.801  0.639  3.7594  3.692    2  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -8.64e-13      0.00 7.901e-01 2.093e-01 1.007e-04 2.758e-05 2.511e-04 -1.000 5.555e-04 3.173 4.197 3.504 3.122 3.012 2.984 2.980
0.00061788 -1.40000 10.07918 0.8036310673 2.4199877045    0.802  0.671  3.7518  3.631    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -9.97e-13      0.00 7.790e-01 2.204e-01 1.047e-04 2.864e-05 2.605e-04 -1.000 5.798e-04 3.093 4.176 3.448 3.040 2.919 2.882 2.876
0.00061788 -1.40000 10.07918 0.8043233752 2.4202270738    0.803  0.706  3.7466  3.575    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -1.15e-12      0.00 7.732e-01 2.262e-01 1.068e-04 2.920e-05 2.655e-04 -1.000 6.021e-04 3.006 4.130 3.379 2.953 2.823 2.781 2.772
0.00061788 -1.40000 10.07918 0.8049879074 2.4204563942    0.803  0.748  3.7423  3.516    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -1.36e-12      0.00 7.693e-01 2.301e-01 1.082e-04 2.958e-05 2.689e-04 -1.000 5.833e-04 2.900 4.058 3.288 2.847 2.711 2.664 2.654
0.00061788 -1.40000 10.07918 0.8050974607 2.4204941577    0.803  0.756  3.7417  3.505    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.41e-12      0.00 7.687e-01 2.307e-01 1.084e-04 2.962e-05 2.693e-04 -1.000 5.968e-04 2.879 4.041 3.269 2.827 2.689 2.642 2.631
0.00061788 -1.40000 10.07918 0.8056738973 2.4206926631    0.804  0.802  3.7389  3.449    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.66e-12      0.00 7.660e-01 2.334e-01 1.092e-04 2.985e-05 2.713e-04 -1.000 6.456e-04 2.765 3.950 3.165 2.713 2.572 2.521 2.509
0.00061788 -1.40000 10.07918 0.8061596155 2.4208596747    0.804  0.844  3.7368  3.399    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.94e-12      0.00 7.639e-01 2.355e-01 1.098e-04 3.000e-05 2.727e-04 -1.000 5.979e-04 2.660 3.863 3.067 2.609 2.464 2.412 2.398
0.00061788 -1.40000 10.07918 0.8066986203 2.4210447380    0.805  0.895  3.7348  3.340    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -2.32e-12      0.00 7.617e-01 2.377e-01 1.103e-04 3.015e-05 2.740e-04 -1.000 6.188e-04 2.534 3.754 2.948 2.484 2.336 2.281 2.266
0.00061788 -1.40000 10.07918 0.8071968555 2.4212155505    0.805  0.945  3.7329  3.282    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -2.79e-12      0.00 7.598e-01 2.396e-01 1.107e-04 3.026e-05 2.750e-04 -1.000 6.228e-04 2.407 3.644 2.829 2.358 2.208 2.150 2.135
0.00061788 -1.40000 10.07918 0.8076968193 2.4213867121    0.806  1.000  3.7312  3.221    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1  -3.4e-12      0.00 7.577e-01 2.417e-01 1.110e-04 3.037e-05 2.759e-04 -1.000 6.440e-04 2.270 3.521 2.698 2.222 2.068 2.009 1.993
0.00061788 -1.40000 10.07918 0.8081396222 2.4215381014    0.806  1.053  3.7295  3.161    3  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -4.11e-12      0.00 7.559e-01 2.435e-01 1.111e-04 3.048e-05 2.765e-04 -1.000 6.134e-04 2.137 3.402 2.571 2.090 1.934 1.873 1.856
0.00061788 -1.40000 10.07918 0.8085153103 2.4216663954    0.806  1.102  3.7280  3.106    3  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1  -4.9e-12      0.00 7.543e-01 2.450e-01 1.111e-04 3.063e-05 2.770e-04 -1.000 6.153e-04 2.014 3.293 2.454 1.969 1.811 1.748 1.730
0.00061788 -1.40000 10.07918 0.8088093996 2.4217667285    0.806  1.144  3.7267  3.060    3  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1 -5.69e-12      0.00 7.531e-01 2.463e-01 1.109e-04 3.080e-05 2.774e-04 -1.000 5.995e-04 1.911 3.200 2.356 1.866 1.706 1.642 1.623
0.00061788 -1.40000 10.07918 0.8091350198 2.4218777211    0.807  1.194  3.7252  3.004    3  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1 -6.81e-12      0.00 7.519e-01 2.475e-01 1.106e-04 3.111e-05 2.777e-04 -1.000 6.445e-04 1.786 3.089 2.237 1.743 1.581 1.514 1.494
0.00061788 -1.40000 10.07918 0.8094463944 2.4219837617    0.807  1.246  3.7235  2.945    3  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -8.21e-12      0.00 7.507e-01 2.487e-01 1.101e-04 3.157e-05 2.780e-04 -1.000 6.141e-04 1.655 2.974 2.113 1.613 1.448 1.380 1.359
0.00061788 -1.40000 10.07918 0.8097283840 2.4220797142    0.807  1.298  3.7218  2.886    3  0.000  0.526     0.00     0.00     0.00     0.00     0.00 -1 -9.92e-12      0.00 7.498e-01 2.496e-01 1.096e-04 3.207e-05 2.781e-04 -1.000 6.333e-04 1.525 2.859 1.989 1.484 1.316 1.246 1.224
0.00061788 -1.40000 10.07918 0.8099745512 2.4221634146    0.807  1.348  3.7202  2.830    3  0.000  0.523     0.00     0.00     0.00     0.00     0.00 -1 -1.19e-11      0.00 7.491e-01 2.503e-01 1.091e-04 3.256e-05 2.783e-04 -1.000 6.243e-04 1.400 2.750 1.871 1.361 1.190 1.118 1.096
0.00061788 -1.40000 10.07918 0.8101971745 2.4222390594    0.807  1.397  3.7184  2.773    3  0.000  0.521     0.00     0.00     0.00     0.00     0.00 -1 -1.42e-11      0.00 7.486e-01 2.508e-01 1.087e-04 3.298e-05 2.784e-04 -1.000 6.434e-04 1.277 2.645 1.756 1.239 1.066 0.991 0.968
0.00061788 -1.40000 10.07918 0.8103973866 2.4223070483    0.807  1.446  3.7167  2.718    3  0.000  0.520     0.00     0.00     0.00     0.00     0.00 -1 -1.69e-11      0.00 7.482e-01 2.511e-01 1.084e-04 3.329e-05 2.785e-04 -1.000 6.227e-04 1.155 2.542 1.642 1.120 0.943 0.867 0.842
0.00061788 -1.40000 10.07918 0.8105832934 2.4223701448    0.807  1.495  3.7148  2.661    3  0.000  0.519     0.00     0.00     0.00     0.00     0.00 -1 -2.02e-11      0.00 7.480e-01 2.514e-01 1.083e-04 3.350e-05 2.786e-04 -1.000 6.288e-04 1.031 2.436 1.526 0.997 0.818 0.739 0.714
0.00061788 -1.40000 10.07918 0.8107478619 2.4224259712    0.807  1.544  3.7129  2.605    3  0.000  0.519     0.00     0.00     0.00     0.00     0.00 -1 -2.41e-11      0.00 7.479e-01 2.515e-01 1.082e-04 3.361e-05 2.786e-04 -1.000 6.289e-04 0.911 2.335 1.414 0.879 0.696 0.615 0.589
0.00061788 -1.40000 10.07918 0.8109013438 2.4224780134    0.807  1.593  3.7110  2.548    3  0.000  0.518     0.00     0.00     0.00     0.00     0.00 -1 -2.89e-11      0.00 7.478e-01 2.515e-01 1.082e-04 3.365e-05 2.786e-04 -1.000 6.290e-04 0.787 2.231 1.300 0.758 0.572 0.488 0.461
0.00061788 -1.40000 10.07918 0.8110370040 2.4225239937    0.807  1.641  3.7091  2.492    3  0.000  0.518     0.00     0.00     0.00     0.00     0.00 -1 -3.43e-11      0.00 7.478e-01 2.516e-01 1.081e-04 3.366e-05 2.786e-04 -1.000 6.291e-04 0.668 2.133 1.190 0.641 0.452 0.366 0.337
0.00061788 -1.40000 10.07918 0.8111579418 2.4225649692    0.807  1.687  3.7071  2.438    3  0.000  0.518     0.00     0.00     0.00     0.00     0.00 -1 -4.07e-11      0.00 7.478e-01 2.516e-01 1.081e-04 3.367e-05 2.786e-04 -1.000 6.291e-04 0.552 2.042 1.084 0.526 0.334 0.246 0.216
0.00061788 -1.40000 10.07918 0.8112701178 2.4226029634    0.807  1.734  3.7052  2.383    3  0.000  0.518     0.00     0.00     0.00     0.00     0.00 -1 -4.83e-11      0.00 7.478e-01 2.516e-01 1.081e-04 3.368e-05 2.786e-04 -1.000 6.292e-04 0.435 1.950 0.976 0.411 0.215 0.124 0.094
0.00061788 -1.40000 10.07918 0.8113695979 2.4226366475    0.807  1.779  3.7031  2.330    3  0.000  0.518     0.00     0.00     0.00     0.00     0.00 -1  -5.7e-11      0.00 7.478e-01 2.516e-01 1.081e-04 3.369e-05 2.786e-04 -1.000 6.293e-04 0.322 1.864 0.873 0.299 0.100 0.007 -0.024
0.00061788 -1.40000 10.07918 0.8114634752 2.4226684257    0.806  1.826  3.7011  2.275    3  0.000  0.518     0.00     0.00     0.00     0.00     0.00 -1 -6.75e-11      0.00 7.478e-01 2.516e-01 1.081e-04 3.370e-05 2.786e-04 -1.000 6.293e-04 0.206 1.775 0.768 0.185 -0.017 -0.113 -0.145
