# File generated by CMD 3.7 (http://stev.oapd.inaf.it/cmd) on Thu Feb  1 19:55:03 UTC 2024
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods are from Trabucchi et al. (2021)
# Photometric system: DECAM (ABmags)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  umag    gmag    rmag    imag    zmag    Ymag
0.00039019 -1.60000 10.07918 0.3884971440 2.1023510267    0.388 -1.447  3.6284  4.940    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.44e-15      0.00 7.478e-01 2.518e-01 7.530e-05 2.032e-05 1.843e-04 -1.000 4.188e-04 8.387 11.207 9.539 8.505 8.131 7.937 7.869
0.00039019 -1.60000 10.07918 0.4000000060 2.1185024399    0.400 -1.416  3.6308  4.931    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.61e-15      0.00 7.503e-01 2.493e-01 7.531e-05 2.032e-05 1.843e-04 -1.000 4.187e-04 8.311 11.092 9.440 8.421 8.054 7.864 7.797
0.00039019 -1.60000 10.07918 0.4499999881 2.1822809009    0.450 -1.247  3.6487  4.884    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.84e-15      0.00 7.505e-01 2.491e-01 7.531e-05 2.032e-05 1.843e-04 -1.000 4.188e-04 7.886 10.387 8.850 7.944 7.623 7.460 7.402
0.00039019 -1.60000 10.07918 0.5000000000 2.2374541529    0.500 -1.056  3.6728  4.836    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.97e-15      0.00 7.505e-01 2.491e-01 7.531e-05 2.032e-05 1.843e-04 -1.000 4.188e-04 7.410 9.527 8.175 7.410 7.145 7.015 6.970
0.00039019 -1.60000 10.07918 0.5500000715 2.2836583126    0.550 -0.843  3.6967  4.760    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -1.01e-14      0.00 7.848e-01 2.148e-01 6.560e-05 1.771e-05 1.607e-04 -1.000 3.209e-04 6.878 8.625 7.484 6.839 6.620 6.522 6.490
0.00039019 -1.60000 10.07918 0.6000000238 2.3211213258    0.600 -0.634  3.7239  4.697    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -1.69e-14      0.00 7.961e-01 2.036e-01 6.261e-05 1.691e-05 1.536e-04 -1.000 3.303e-04 6.354 7.746 6.826 6.293 6.120 6.053 6.035
0.00039019 -1.60000 10.07918 0.6104230881 2.3280472746    0.610 -0.588  3.7303  4.685    1  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -1.89e-14      0.00 7.988e-01 2.008e-01 6.188e-05 1.672e-05 1.518e-04 -1.000 3.362e-04 6.240 7.559 6.685 6.177 6.014 5.954 5.939
0.00039019 -1.60000 10.07918 0.6215451360 2.3351438592    0.621 -0.539  3.7371  4.670    1  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -2.13e-14      0.00 8.019e-01 1.978e-01 6.108e-05 1.650e-05 1.499e-04 -1.000 3.405e-04 6.117 7.366 6.538 6.054 5.901 5.849 5.837
0.00039019 -1.60000 10.07918 0.6323046088 2.3417365926    0.632 -0.491  3.7436  4.656    1  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -2.39e-14      0.00 8.050e-01 1.946e-01 6.027e-05 1.629e-05 1.479e-04 -1.000 3.438e-04 5.998 7.184 6.396 5.935 5.793 5.747 5.739
0.00039019 -1.60000 10.07918 0.6423036456 2.3476362150    0.642 -0.446  3.7495  4.642    1  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -1.57e-16      0.00 8.081e-01 1.916e-01 5.949e-05 1.608e-05 1.460e-04 -1.000 3.407e-04 5.886 7.018 6.265 5.826 5.693 5.653 5.647
0.00039019 -1.60000 10.07918 0.6499999762 2.3520353107    0.650 -0.412  3.7539  4.630    1  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -2.92e-14      0.00 8.105e-01 1.892e-01 5.886e-05 1.591e-05 1.446e-04 -1.000 3.389e-04 5.799 6.891 6.164 5.742 5.616 5.581 5.577
0.00039019 -1.60000 10.07918 0.6581075191 2.3565417049    0.658 -0.375  3.7583  4.616    1  0.000  0.542     0.00     0.00     0.00     0.00     0.00 -1 -3.21e-14      0.00 8.136e-01 1.860e-01 5.803e-05 1.570e-05 1.426e-04 -1.000 3.459e-04 5.706 6.760 6.058 5.653 5.534 5.504 5.502
0.00039019 -1.60000 10.07918 0.6701779962 2.3630190674    0.670 -0.319  3.7647  4.593    1  0.000  0.542     0.00     0.00     0.00     0.00     0.00 -1 -3.71e-14      0.00 8.186e-01 1.810e-01 5.674e-05 1.535e-05 1.395e-04 -1.000 3.424e-04 5.566 6.570 5.900 5.519 5.411 5.387 5.387
0.00039019 -1.60000 10.07918 0.6812666059 2.3687374976    0.681 -0.266  3.7704  4.571    1  0.000  0.542     0.00     0.00     0.00     0.00     0.00 -1 -3.93e-14      0.00 8.236e-01 1.761e-01 5.547e-05 1.501e-05 1.365e-04 -1.000 3.266e-04 5.435 6.397 5.754 5.394 5.294 5.275 5.278
0.00039019 -1.60000 10.07918 0.6918391585 2.3739939406    0.692 -0.214  3.7758  4.547    1  0.000  0.541     0.00     0.00     0.00     0.00     0.00 -1 -3.36e-14      0.00 8.286e-01 1.711e-01 5.418e-05 1.467e-05 1.334e-04 -1.000 2.615e-04 5.305 6.231 5.612 5.271 5.179 5.166 5.170
0.00039019 -1.60000 10.07918 0.6999999881 2.3779266974    0.700 -0.173  3.7798  4.527    1  0.000  0.541     0.00     0.00     0.00     0.00     0.00 -1 -5.48e-14      0.00 8.327e-01 1.671e-01 5.313e-05 1.439e-05 1.309e-04 -1.000 2.664e-04 5.202 6.101 5.499 5.172 5.087 5.078 5.084
0.00039019 -1.60000 10.07918 0.7024201155 2.3790727879    0.702 -0.161  3.7810  4.521    1  0.000  0.541     0.00     0.00     0.00     0.00     0.00 -1 -5.66e-14      0.00 8.341e-01 1.656e-01 5.273e-05 1.429e-05 1.300e-04 -1.000 2.716e-04 5.171 6.063 5.465 5.143 5.060 5.052 5.058
0.00039019 -1.60000 10.07918 0.7120639086 2.3835509171    0.712 -0.109  3.7855  4.493    1  0.000  0.539     0.00     0.00     0.00     0.00     0.00 -1 -6.53e-14      0.00 8.397e-01 1.600e-01 5.114e-05 1.390e-05 1.266e-04 -1.000 2.662e-04 5.043 5.910 5.327 5.020 4.944 4.940 4.948
0.00039019 -1.60000 10.07918 0.7205284834 2.3873680824    0.720 -0.062  3.7893  4.467    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -7.47e-14      0.00 8.445e-01 1.552e-01 4.980e-05 1.357e-05 1.236e-04 -1.000 2.615e-04 4.925 5.771 5.199 4.907 4.837 4.837 4.846
0.00039019 -1.60000 10.07918 0.7288860083 2.3910371159    0.728 -0.013  3.7930  4.437    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -8.59e-14      0.00 8.490e-01 1.507e-01 4.855e-05 1.327e-05 1.210e-04 -1.000 2.721e-04 4.802 5.629 5.067 4.788 4.724 4.728 4.738
0.00039019 -1.60000 10.07918 0.7360637784 2.3941118612    0.736  0.032  3.7961  4.409    1  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1 -9.78e-14      0.00 8.527e-01 1.470e-01 4.756e-05 1.302e-05 1.188e-04 -1.000 2.656e-04 4.691 5.503 4.948 4.680 4.621 4.628 4.639
0.00039019 -1.60000 10.07918 0.7430173159 2.3970254958    0.742  0.077  3.7990  4.379    1  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1 -1.21e-14      0.00 8.560e-01 1.437e-01 4.667e-05 1.281e-05 1.170e-04 -1.000 2.628e-04 4.577 5.375 4.827 4.570 4.515 4.525 4.537
0.00039019 -1.60000 10.07918 0.7499712706 2.3998772531    0.749  0.125  3.8016  4.346    1  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -1.26e-13      0.00 8.591e-01 1.406e-01 4.587e-05 1.262e-05 1.153e-04 -1.000 2.730e-04 4.457 5.242 4.700 4.452 4.402 4.414 4.427
0.00039019 -1.60000 10.07918 0.7500000000 2.3998889087    0.749  0.125  3.8017  4.346    1  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -1.29e-13      0.00 8.591e-01 1.406e-01 4.587e-05 1.262e-05 1.153e-04 -1.000 2.730e-04 4.456 5.242 4.699 4.452 4.402 4.414 4.427
0.00039019 -1.60000 10.07918 0.7548339367 2.4018355306    0.754  0.160  3.8036  4.321    1  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -1.44e-13      0.00 8.601e-01 1.396e-01 4.575e-05 1.259e-05 1.150e-04 -1.000 2.702e-04 4.369 5.146 4.606 4.366 4.319 4.333 4.347
0.00039019 -1.60000 10.07918 0.7613895535 2.4044301110    0.761  0.211  3.8060  4.284    1  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -1.68e-13      0.00 8.613e-01 1.384e-01 4.560e-05 1.255e-05 1.148e-04 -1.000 2.459e-04 4.242 5.008 4.472 4.241 4.198 4.214 4.229
0.00039019 -1.60000 10.07918 0.7673881054 2.4067596052    0.767  0.261  3.8078  4.244    1  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -1.96e-13      0.00 8.623e-01 1.374e-01 4.550e-05 1.253e-05 1.146e-04 -1.000 2.595e-04 4.116 4.874 4.341 4.117 4.077 4.095 4.110
0.00039019 -1.60000 10.07918 0.7729759216 2.4088922293    0.772  0.311  3.8091  4.203    1  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1  -2.3e-13      0.00 8.619e-01 1.378e-01 4.572e-05 1.259e-05 1.152e-04 -1.000 2.754e-04 3.992 4.744 4.212 3.993 3.956 3.975 3.990
0.00039019 -1.60000 10.07918 0.7768041492 2.4103329462    0.776  0.347  3.8097  4.172    1  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -2.59e-13      0.00 8.614e-01 1.383e-01 4.593e-05 1.265e-05 1.157e-04 -1.000 2.856e-04 3.903 4.651 4.119 3.903 3.867 3.887 3.903
0.00039019 -1.60000 10.07918 0.7781973481 2.4108532194    0.777  0.361  3.8096  4.158    1  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -2.72e-13      0.00 8.612e-01 1.386e-01 4.602e-05 1.268e-05 1.160e-04 -1.000 2.875e-04 3.867 4.615 4.083 3.867 3.831 3.851 3.866
0.00039019 -1.60000 10.07918 0.7836121321 2.4128551173    0.782  0.421  3.8082  4.095    1  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -3.32e-13      0.00 8.603e-01 1.394e-01 4.635e-05 1.277e-05 1.168e-04 -1.000 2.955e-04 3.718 4.470 3.934 3.715 3.678 3.697 3.711
0.00039019 -1.60000 10.07918 0.7877283096 2.4143557517    0.786  0.473  3.8051  4.033    1  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -4.02e-13      0.00 8.596e-01 1.401e-01 4.661e-05 1.284e-05 1.175e-04 -1.000 3.014e-04 3.587 4.350 3.809 3.581 3.539 3.555 3.568
0.00039019 -1.60000 10.07918 0.7884299159 2.4146097395    0.787  0.483  3.8043  4.020    1  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -4.19e-13      0.00 8.595e-01 1.402e-01 4.665e-05 1.285e-05 1.176e-04 -1.000 3.023e-04 3.562 4.328 3.786 3.556 3.513 3.528 3.541
0.00039019 -1.60000 10.07918 0.7891134024 2.4148566683    0.788  0.494  3.8032  4.006    1  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -4.37e-13      0.00 8.594e-01 1.403e-01 4.669e-05 1.286e-05 1.177e-04 -1.000 3.033e-04 3.536 4.306 3.762 3.528 3.484 3.498 3.510
0.00039019 -1.60000 10.07918 0.7914068103 2.4156816438    0.790  0.531  3.7983  3.950    2  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -5.04e-13      0.00 8.591e-01 1.406e-01 4.683e-05 1.290e-05 1.180e-04 -1.000 3.066e-04 3.442 4.231 3.678 3.429 3.378 3.387 3.398
0.00039019 -1.60000 10.07918 0.7931563854 2.4163073061    0.792  0.564  3.7926  3.895    2  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -5.79e-13      0.00 8.585e-01 1.412e-01 4.704e-05 1.296e-05 1.186e-04 -1.000 3.091e-04 3.360 4.173 3.608 3.342 3.282 3.285 3.294
0.00039019 -1.60000 10.07918 0.7945235372 2.4167940057    0.793  0.594  3.7855  3.837    2  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -6.62e-13      0.00 8.569e-01 1.428e-01 4.758e-05 1.311e-05 1.199e-04 -1.000 3.125e-04 3.286 4.133 3.551 3.262 3.191 3.187 3.193
0.00039019 -1.60000 10.07918 0.7956237793 2.4171842902    0.794  0.620  3.7782  3.783    2  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -7.48e-13      0.00 8.443e-01 1.553e-01 5.147e-05 1.416e-05 1.295e-04 -1.000 3.151e-04 3.221 4.106 3.505 3.191 3.109 3.098 3.102
0.00039019 -1.60000 10.07918 0.7965454459 2.4175102752    0.795  0.643  3.7708  3.730    2  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1 -8.38e-13      0.00 8.242e-01 1.755e-01 5.685e-05 1.561e-05 1.425e-04 -1.000 3.228e-04 3.162 4.090 3.466 3.127 3.033 3.015 3.016
0.00039019 -1.60000 10.07918 0.7973574996 2.4177967730    0.796  0.667  3.7636  3.678    2  0.000  0.534     0.00     0.00     0.00     0.00     0.00 -1 -3.61e-13      0.00 8.028e-01 1.968e-01 6.176e-05 1.693e-05 1.542e-04 -1.000 3.402e-04 3.102 4.076 3.426 3.063 2.958 2.933 2.931
0.00039019 -1.60000 10.07918 0.7980771065 2.4180500947    0.796  0.693  3.7570  3.626    2  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -3.45e-13      0.00 7.880e-01 2.116e-01 6.515e-05 1.784e-05 1.623e-04 -1.000 3.437e-04 3.037 4.056 3.381 2.995 2.879 2.847 2.843
0.00039019 -1.60000 10.07918 0.7987889647 2.4183001723    0.797  0.727  3.7508  3.567    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -6.03e-13      0.00 7.785e-01 2.212e-01 6.736e-05 1.843e-05 1.676e-04 -1.000 3.773e-04 2.952 4.016 3.316 2.908 2.783 2.744 2.738
0.00039019 -1.60000 10.07918 0.7993503809 2.4184970380    0.798  0.762  3.7465  3.516    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -9.63e-13      0.00 7.736e-01 2.261e-01 6.851e-05 1.874e-05 1.704e-04 -1.000 3.777e-04 2.865 3.961 3.243 2.821 2.689 2.646 2.637
0.00039019 -1.60000 10.07918 0.7997338176 2.4186313109    0.798  0.789  3.7439  3.479    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -1.34e-12      0.00 7.710e-01 2.287e-01 6.911e-05 1.889e-05 1.718e-04 -1.000 3.459e-04 2.797 3.913 3.184 2.753 2.617 2.571 2.562
0.00039019 -1.60000 10.07918 0.7999115586 2.4186935025    0.798  0.804  3.7430  3.460    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -1.58e-12      0.00 7.700e-01 2.296e-01 6.932e-05 1.895e-05 1.723e-04 -1.000 3.435e-04 2.761 3.883 3.151 2.717 2.579 2.532 2.522
0.00039019 -1.60000 10.07918 0.8000000119 2.4187244405    0.798  0.811  3.7425  3.451    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -1.71e-12      0.00 7.696e-01 2.301e-01 6.941e-05 1.897e-05 1.725e-04 -1.000 3.562e-04 2.742 3.867 3.133 2.698 2.559 2.512 2.502
0.00039019 -1.60000 10.07918 0.8003908992 2.4188610655    0.799  0.845  3.7406  3.410    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.92e-12      0.00 7.675e-01 2.321e-01 6.983e-05 1.909e-05 1.735e-04 -1.000 4.122e-04 2.658 3.798 3.056 2.614 2.473 2.423 2.412
0.00039019 -1.60000 10.07918 0.8009156585 2.4190442411    0.799  0.894  3.7382  3.352    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1  -2.3e-12      0.00 7.652e-01 2.345e-01 7.027e-05 1.920e-05 1.746e-04 -1.000 3.824e-04 2.535 3.695 2.941 2.492 2.347 2.295 2.282
0.00039019 -1.60000 10.07918 0.8013611436 2.4191995283    0.799  0.939  3.7365  3.300    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -2.71e-12      0.00 7.633e-01 2.363e-01 7.059e-05 1.929e-05 1.753e-04 -1.000 3.817e-04 2.423 3.598 2.836 2.380 2.233 2.178 2.165
0.00039019 -1.60000 10.07918 0.8017867804 2.4193477113    0.800  0.985  3.7348  3.247    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -3.19e-12      0.00 7.616e-01 2.380e-01 7.083e-05 1.936e-05 1.759e-04 -1.000 4.188e-04 2.308 3.497 2.727 2.266 2.116 2.060 2.045
0.00039019 -1.60000 10.07918 0.8022192121 2.4194980749    0.800  1.035  3.7332  3.191    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -3.82e-12      0.00 7.598e-01 2.398e-01 7.105e-05 1.943e-05 1.765e-04 -1.000 4.176e-04 2.183 3.385 2.607 2.142 1.989 1.931 1.916
0.00039019 -1.60000 10.07918 0.8026165366 2.4196360668    0.800  1.085  3.7316  3.135    3  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -4.57e-12      0.00 7.582e-01 2.414e-01 7.119e-05 1.948e-05 1.769e-04 -1.000 4.121e-04 2.058 3.272 2.488 2.018 1.863 1.803 1.787
0.00039019 -1.60000 10.07918 0.8029732108 2.4197598071    0.801  1.133  3.7301  3.081    3  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -5.44e-12      0.00 7.567e-01 2.429e-01 7.124e-05 1.954e-05 1.773e-04 -1.000 3.889e-04 1.937 3.163 2.373 1.898 1.740 1.679 1.662
0.00039019 -1.60000 10.07918 0.8032851219 2.4198679141    0.801  1.179  3.7287  3.030    3  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -6.41e-12      0.00 7.554e-01 2.442e-01 7.123e-05 1.961e-05 1.775e-04 -1.000 3.759e-04 1.823 3.061 2.264 1.784 1.625 1.562 1.544
0.00039019 -1.60000 10.07918 0.8035888672 2.4199730982    0.801  1.228  3.7273  2.975    3  0.000  0.534     0.00     0.00     0.00     0.00     0.00 -1 -7.64e-12      0.00 7.542e-01 2.454e-01 7.113e-05 1.971e-05 1.778e-04 -1.000 4.168e-04 1.701 2.952 2.147 1.664 1.502 1.437 1.418
0.00039019 -1.60000 10.07918 0.8038802743 2.4200739238    0.801  1.279  3.7257  2.918    3  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1 -9.17e-12      0.00 7.532e-01 2.464e-01 7.096e-05 1.986e-05 1.779e-04 -1.000 3.932e-04 1.573 2.839 2.026 1.537 1.373 1.306 1.287
0.00039019 -1.60000 10.07918 0.8041246533 2.4201584131    0.801  1.325  3.7242  2.865    3  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -1.09e-11      0.00 7.523e-01 2.473e-01 7.076e-05 2.003e-05 1.781e-04 -1.000 3.721e-04 1.456 2.735 1.915 1.421 1.255 1.186 1.166
0.00039019 -1.60000 10.07918 0.8043475151 2.4202354118    0.801  1.372  3.7227  2.813    3  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -1.28e-11      0.00 7.516e-01 2.479e-01 7.056e-05 2.022e-05 1.782e-04 -1.000 4.184e-04 1.341 2.633 1.805 1.306 1.138 1.067 1.046
0.00039019 -1.60000 10.07918 0.8045570850 2.4203077734    0.801  1.419  3.7211  2.759    3  0.000  0.527     0.00     0.00     0.00     0.00     0.00 -1 -1.52e-11      0.00 7.511e-01 2.485e-01 7.035e-05 2.042e-05 1.783e-04 -1.000 4.168e-04 1.222 2.528 1.692 1.189 1.018 0.945 0.924
0.00039019 -1.60000 10.07918 0.8047423363 2.4203717019    0.802  1.465  3.7195  2.707    3  0.000  0.525     0.00     0.00     0.00     0.00     0.00 -1  -1.8e-11      0.00 7.507e-01 2.489e-01 7.019e-05 2.059e-05 1.783e-04 -1.000 4.157e-04 1.108 2.429 1.584 1.075 0.902 0.827 0.805
0.00039019 -1.60000 10.07918 0.8049185276 2.4204324726    0.801  1.513  3.7178  2.653    3  0.000  0.524     0.00     0.00     0.00     0.00     0.00 -1 -2.13e-11      0.00 7.504e-01 2.492e-01 7.006e-05 2.072e-05 1.784e-04 -1.000 4.171e-04 0.989 2.326 1.472 0.958 0.782 0.705 0.682
0.00039019 -1.60000 10.07918 0.8050738573 2.4204860225    0.801  1.559  3.7162  2.600    3  0.000  0.524     0.00     0.00     0.00     0.00     0.00 -1 -2.52e-11      0.00 7.502e-01 2.493e-01 6.999e-05 2.081e-05 1.784e-04 -1.000 4.187e-04 0.873 2.227 1.365 0.844 0.665 0.587 0.563
0.00039019 -1.60000 10.07918 0.8052120805 2.4205336549    0.801  1.603  3.7145  2.549    3  0.000  0.523     0.00     0.00     0.00     0.00     0.00 -1 -2.96e-11      0.00 7.501e-01 2.495e-01 6.994e-05 2.086e-05 1.784e-04 -1.000 4.188e-04 0.762 2.132 1.261 0.735 0.553 0.473 0.448
